NOMBRE;CODIGO;NIT;ORDEN;DEPARTAMENTO;MUNICIPIO;ID
ANTIOQUIA FONDO VIVIENDA INTERES SOCIAL REFORMA URBANA SABANETA;205631023.0;811015791;TERRITORIAL;ANTIOQUIA;SABANETA;517
FONDO VIVIENDA INTERES SOCIAL REFORMA URBANA MUNICIPIO SABANETA;708431788.0;811015791;TERRITORIAL;DEFINIDO;DEFINIDO;517
ANTIOQUIA GENERADORA CASCADA SAS ESP MEDELLIN;205001285.0;901235903;TERRITORIAL;ANTIOQUIA;MEDELLIN;518
META INSTITUCION EDUCATIVA CASTILLA NUEVA;28896161.0;900005749;TERRITORIAL;META;CASTILLA NUEVA;519
ANTIOQUIA GENERADORA SANTA RITA ESP ANDES;205034014.0;900002549;TERRITORIAL;ANTIOQUIA;MEDELLIN;519
ANTIOQUIA GIRALDO OCCIDENTE SAS GIRALDO;105306017.0;901550021;NACIONAL;ANTIOQUIA;GIRALDO;520
ANTIOQUIA REGION PLANEACION GESTION BAJO CAUCA CAUCASIA;205154018.0;901500213;TERRITORIAL;ANTIOQUIA;CAUCASIA;520
GIROCCIDENTE S.A.S;718462161.0;9015500212;TERRITORIAL;ANTIOQUIA;GIRALDO;520
REGION PLANEACION GESTION BAJO CAUCA;715641478.0;901500213;TERRITORIAL;DEFINIDO;DEFINIDO;520
ANTIOQUIA HIDROELECTRICAS RIO ARMA SAS ESP HIDROARMA MEDELLIN;205001163.0;900331362;TERRITORIAL;ANTIOQUIA;MEDELLIN;521
ANTIOQUIA HOSPITAL ANTONIO ROLDAN BETANCUR PINTADA;20539012.0;811013792;TERRITORIAL;ANTIOQUIA;PINTADA;522
ANTIOQUIA INSTITUCION EDUCATIVA FE ALEGRIA VILLA CANDELARIA MEDELLIN;205001094.0;811018372;TERRITORIAL;ANTIOQUIA;MEDELLIN;522
INSTITUCION EDUCATIVA J. EMILIO VALDERRAMA;717703284.0;811019372;TERRITORIAL;ANTIOQUIA;ITUANGO;522
ANTIOQUIA HOSPITAL SAN JUAN DIOS YARUMAL;205887032.0;890981726;TERRITORIAL;ANTIOQUIA;YARUMAL;523
ANTIOQUIA HOSPITAL ANUNCIACION MUTATA;205480022.0;890981268;TERRITORIAL;ANTIOQUIA;MUTATA;523
ANTIOQUIA HOSPITAL ESTRELLA;20538012.0;800138968;TERRITORIAL;ANTIOQUIA;ESTRELLA;524
ANTIOQUIA HOSPITAL FRANCISCO ELADIO BARRERA DON MATIAS;205237015.0;890905097;TERRITORIAL;ANTIOQUIA;DON MATIAS;525
HOSPITAL FRANCISCO ELADIO BARRERA;702344540.0;890905097;TERRITORIAL;ANTIOQUIA;DON MATIAS;525
ANTIOQUIA HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ CAREPA;205147017.0;800227877;TERRITORIAL;ANTIOQUIA;CAREPA;526
HUILA INSTITUCION EDUCATIVA AGROPECUARIA AIPE;141016017.0;800217877;NACIONAL;HUILA;AIPE;526
ANTIOQUIA HOSPITAL GABRIEL PELAEZ MONTOYA JARDIN;20536413.0;890980732;TERRITORIAL;ANTIOQUIA;JARDIN;527
ANTIOQUIA HOSPITAL SAN JUAN DIOS SANTUARIO;20569722.0;890980326;TERRITORIAL;ANTIOQUIA;SANTUARIO;527
HOSPITAL SANTO DOMINGO EMPRESA SOCIAL;704450154.0;800031724;TERRITORIAL;TOLIMA;CASABIANCA;528
ANTIOQUIA HOSPITAL GUILLERMO GAVIRIA CORREA CAICEDO;20512523.0;800037244;TERRITORIAL;ANTIOQUIA;CAICEDO;528
HOSPITAL HECTOR ABAD GOMEZ;705404846.0;800143438;TERRITORIAL;ANTIOQUIA;SAN JUAN URABA;529
ANTIOQUIA HOSPITAL HECTOR ABAD GOMEZ SAN JUAN URABA;105659017.0;800143438;TERRITORIAL;ANTIOQUIA;SAN JUAN URABA;529
DIRECCION INVESTIGACION CRIMINAL INTERPOL;701694408.0;800141338;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;529
ANTIOQUIA HOSPITAL HECTOR ABAD GOMEZ YONDO;205893022.0;800014884;TERRITORIAL;ANTIOQUIA;YONDO;530
ANTIOQUIA HOSPITAL INMACULADA GUATAPE;40057597.0;890981817;TERRITORIAL;ANTIOQUIA;GUATAPE;531
ANTIOQUIA HOSPITAL SANTA LUCIA FREDONIA;25282015.0;890980181;TERRITORIAL;ANTIOQUIA;FREDONIA;531
HOSPITAL INMACULADA;704196047.0;890981817;NACIONAL;ANTIOQUIA;GUATAPE;531
IETISA;718393903.0;890980524;TERRITORIAL;ANTIOQUIA;RIONEGRO;532
ANTIOQUIA HOSPITAL JOSE MARIA CORDOBA CONCEPCION;205206017.0;890980512;TERRITORIAL;ANTIOQUIA;CONCEPCION;532
ANTIOQUIA INSTITUCION EDUCATIVA TECNICO INDUSTRIAL SANTIAGO ARMA RIONEGRO;205615038.0;890980524;TERRITORIAL;ANTIOQUIA;RIONEGRO;532
HOSPITAL JOSE MARIA CORDOBA;701671646.0;890980512;TERRITORIAL;ANTIOQUIA;ENVIGADO;532
ANTIOQUIA HOSPITAL MARCO CARDONA MACEO;20542513.0;890906966;TERRITORIAL;ANTIOQUIA;MACEO;533
ANTIOQUIA HOSPITAL MARCO FIDEL SUAREZ BELLO;205088017.0;890985703;TERRITORIAL;ANTIOQUIA;BELLO;534
ANTIOQUIA HOSPITAL MARIA ANTONIA TORO ELEJALDE FRONTINO;205284018.0;890906991;TERRITORIAL;ANTIOQUIA;FRONTINO;535
ANTIOQUIA HOSPITAL MARIA MEDELLIN;205001186.0;890905177;TERRITORIAL;ANTIOQUIA;MEDELLIN;536
ANTIOQUIA HOSPITAL MENTAL ANTIOQUIA;205088015.0;890905166;TERRITORIAL;ANTIOQUIA;BELLO;537
ANTIOQUIA HOSPITAL SAN JUAN DIOS RIONEGRO;205615052.0;890907254;TERRITORIAL;ANTIOQUIA;RIONEGRO;538
HOSPITAL SAN JUAN DIOS RIONEGRO;701728222.0;890907254;TERRITORIAL;ANTIOQUIA;RIONEGRO;538
ANTIOQUIA HOSPITAL MERCED CIUDAD BOLIVAR;20510114.0;890907241;TERRITORIAL;ANTIOQUIA;CIUDAD BOLIVAR;538
HOSPITAL SEÑORA CARMEN;717978142.0;8001383111;TERRITORIAL;ANTIOQUIA;BAGRE;539
NARIÑO INSTITUCION EDUCATIVA GUSTIN SANTACRUZ;252699018.0;800180311;TERRITORIAL;NARIÑO;SANTACRUZ;539
ANTIOQUIA HOSPITAL MISERICORDIA NECHI;20549516.0;800138011;TERRITORIAL;ANTIOQUIA;NECHI;539
ANTIOQUIA HOSPITAL SEÑORA CARMEN BAGRE;205250018.0;800138311;TERRITORIAL;ANTIOQUIA;BAGRE;539
ANTIOQUIA HOSPITAL OCTAVIO OLIVARES PUERTO NARE;20558524.0;890985810;TERRITORIAL;ANTIOQUIA;PUERTO NARE;540
ANTIOQUIA HOSPITAL OSCAR EMIRO VERGARA CRUZ SAN PEDRO URABA;205665017.0;890985660;TERRITORIAL;ANTIOQUIA;SAN PEDRO URABA;541
ANTIOQUIA HOSPITAL PEDRO CLAVER AGUIRRE YEPES;205819014.0;800139704;TERRITORIAL;ANTIOQUIA;TOLEDO;542
HOSPITAL PEDRO CLAVER AGUIRRE YEPES;703956441.0;800139704;TERRITORIAL;ANTIOQUIA;TOLEDO;542
SANTANDER HOSPITAL JUAN PABLO II ARATOCA;268051014.0;800193904;TERRITORIAL;SANTANDER;ARATOCA;542
ANTIOQUIA HOSPITAL PRESBITERO EMIGDIO PALACIO ENTRERRIOS;20526413.0;890984779;TERRITORIAL;ANTIOQUIA;ENTRERRIOS;543
QUINDIO INSTITUCION EDUCATIVA SEÑORA BELEN ARMENIA;263001671.0;800043820;TERRITORIAL;QUINDIO;ARMENIA;544
ANTIOQUIA HOSPITAL SAGRADO CORAZON BRICEÑO;20510715.0;800044320;TERRITORIAL;ANTIOQUIA;BRICEÑO;544
ANTIOQUIA HOSPITAL SAN ANTONIO CISNEROS;205190012.0;890980444;TERRITORIAL;ANTIOQUIA;CISNEROS;545
ANTIOQUIA HOSPITAL SAN BARTOLOME MURINDO;205475017.0;800165050;TERRITORIAL;ANTIOQUIA;MURINDO;546
E.S.E HOSPITAL SAN BARTOLOME MURINDO;711511154.0;8001650509;NACIONAL;ANTIOQUIA;MURINDO;546
MAGDALENA EMPRESAS SERVICIOS PUBLICOS BANCO;247245022.0;800106050;TERRITORIAL;MAGDALENA;BANCO;546
ANTIOQUIA HOSPITAL SAN CAMILO LELIS VEGACHI;205858017.0;800114286;TERRITORIAL;ANTIOQUIA;VEGACHI;547
ARAUCA INSTITUTO TRANSITO TRANSPORTE DEPARTAMENTO ARAUCA;288548714.0;800114869;TERRITORIAL;ARAUCA;ARAUCA;547
INSTITUTO TRANSITO TRANSPORTE DEPARTAMENTO ARAUCA;716643721.0;800114869;TERRITORIAL;DEFINIDO;DEFINIDO;547
ANTIOQUIA HOSPITAL SAN RAFAEL CAROLINA PRINCIPE;205150017.0;890906344;TERRITORIAL;ANTIOQUIA;CAROLINA PRINCIPE;548
ANTIOQUIA HOSPITAL SAN FERNANDO AMAGA;205030012.0;890906346;TERRITORIAL;ANTIOQUIA;AMAGA;548
HOSPITAL SAN RAFAEL CAROLINA PRINCIPE;705125581.0;890906344;TERRITORIAL;ANTIOQUIA;CAROLINA;548
HOSPITAL SAN FRANCISCO ASIS ANZA ANTIOQUIA;705151884.0;890397282;NACIONAL;ANTIOQUIA;ANZA;549
ANTIOQUIA HOSPITAL SAN FRANCISCO ASIS ANZA;205044017.0;890397282;TERRITORIAL;ANTIOQUIA;ANZA;549
ANTIOQUIA HOSPITAL SAN FRANCISCO ASIS SAN FRANCISCO;205652018.0;800133887;TERRITORIAL;ANTIOQUIA;SAN FRANCISCO;550
HOSPITAL SAN FRANCISCO ASIS;703130120.0;800133887;TERRITORIAL;ANTIOQUIA;SAN FRANCISCO;550
ANTIOQUIA HOSPITAL SAN ISIDRO GIRALDO;205306017.0;800193392;TERRITORIAL;ANTIOQUIA;GIRALDO;551
CORDOBA HOSPITAL SAN RAFAEL CHINU;223182017.0;800193912;TERRITORIAL;CORDOBA;CHINU;551
EMPRESA SOCIAL HOSPITAL SAN ISIDRO;700554082.0;800193392;TERRITORIAL;ANTIOQUIA;GIRALDO;551
EMPRESA SOCIAL HOSPITAL SAN RAFAEL CHINU;712161496.0;8001939121;TERRITORIAL;CORDOBA;CHINU;551
ANTIOQUIA HOSPITAL SAN JOAQUIN NARIÑO;20548317.0;890981652;TERRITORIAL;ANTIOQUIA;NARIÑO;552
ANTIOQUIA HOSPITAL SAN JOSE SALGAR;20564216.0;890981424;TERRITORIAL;ANTIOQUIA;SALGAR;553
ANTIOQUIA HOSPITAL SAN JUAN DIOS CONCORDIA;205209017.0;890907297;TERRITORIAL;ANTIOQUIA;CONCORDIA;554
EMPRESA SOCIAL HOSPITAL SAN JUAN DIOS /;703971408.0;800080586;TERRITORIAL;ANTIOQUIA;SEGOVIA;555
ANTIOQUIA HOSPITAL SAN JUAN DIOS SEGOVIA;205736017.0;800080586;TERRITORIAL;ANTIOQUIA;SEGOVIA;555
ANTIOQUIA HOSPITAL SAN JUAN DIOS VALDIVIA;205854012.0;891982129;TERRITORIAL;ANTIOQUIA;VALDIVIA;556
ANTIOQUIA HOSPITAL SAN JUAN SUROESTE HISPANIA;205353017.0;800068653;TERRITORIAL;ANTIOQUIA;HISPANIA;557
ANTIOQUIA HOSPITAL SAN MIGUEL OLAYA;205125022.0;800202398;TERRITORIAL;ANTIOQUIA;OLAYA;558
ASOCIACION COLOMBIANA AGENCIAS VIAJES TURISMO ANATO CAPIULO CARIBE;717543730.0;800203928;CORPORACIÓN AUTÓNOMA;DEFINIDO;DEFINIDO;558
ANTIOQUIA HOSPITAL SAN PABLO TARSO;20579215.0;890982182;TERRITORIAL;ANTIOQUIA;TARSO;559
HOSPITAL PADRE CLEMENTE GIRALDO;704188234.0;890981182;TERRITORIAL;DEFINIDO;DEFINIDO;559
ANTIOQUIA HOSPITAL SAN ROQUE UNION;20540015.0;890980866;TERRITORIAL;ANTIOQUIA;UNION;560
HOSPITAL SAN ROQUE;705412971.0;890980866;TERRITORIAL;ANTIOQUIA;UNION;560
ANTIOQUIA HOSPITAL SAN RAFAEL ITAGUI;20536014.0;890980066;TERRITORIAL;ANTIOQUIA;ITAGÜI;560
ANTIOQUIA HOSPITAL SEÑORA ROSARIO BELMIRA;205086017.0;890982065;TERRITORIAL;ANTIOQUIA;BELMIRA;561
E.S.E . HOSPITAL SAN RAFAEL JERICO;704842616.0;890980765;TERRITORIAL;ANTIOQUIA;JERICO;561
ANTIOQUIA HOSPITAL SAN RAFAEL JERICO;20536813.0;890980765;TERRITORIAL;ANTIOQUIA;JERICO;561
ANTIOQUIA HOSPITAL SAN RAFAEL SANTO DOMINGO;205690017.0;890906560;TERRITORIAL;ANTIOQUIA;SANTO DOMINGO;562
ANTIOQUIA HOSPITAL SAN VICENTE PAUL BARBOSA;205079022.0;890905193;TERRITORIAL;ANTIOQUIA;BARBOSA;563
ANTIOQUIA HOSPITAL SANTAMARIA SANTA BARBARA;2567914.0;890905198;TERRITORIAL;ANTIOQUIA;SANTA BARBARA;563
ANTIOQUIA TECNOLOGICO ANTIOQUIA MEDELLIN;205000142.0;890905419;TERRITORIAL;ANTIOQUIA;MEDELLIN;563
HOSPITAL SANTAMARIA;703935999.0;890905198;TERRITORIAL;ANTIOQUIA;SANTA BARBARA;563
ANTIOQUIA HOSPITAL SAN VICENTE PAUL REMEDIOS;205604017.0;890985092;TERRITORIAL;ANTIOQUIA;REMEDIOS;564
EMPRESA SOCIAL HOSPITAL SAN VICENTE PAUL REMEDIOS;703985846.0;890985092;TERRITORIAL;ANTIOQUIA;REMEDIOS;564
RED SALUD ARMENIA EMPRESA SOCIAL E.S.E .;705327963.0;801001440;TERRITORIAL;DEFINIDO;DEFINIDO;565
QUINDIO RED SALUD ARMENIA ARMENIA;263001657.0;801001440;TERRITORIAL;QUINDIO;ARMENIA;565
ATLANTICO INSTITUCION EDUCATIVA DISTRITAL MARIE POUSSEPIN BARRANQUILLA;208001557.0;802001440;TERRITORIAL;ATLANTICO;BARRANQUILLA;565
ANTIOQUIA HOSPITAL SANTA ISABEL SAN PEDRO MILAGROS;205664022.0;800014405;TERRITORIAL;ANTIOQUIA;SAN PEDRO MILAGROS;565
E.S.E . HOSPITAL SANTA ISABEL;705404390.0;800014405;TERRITORIAL;ANTIOQUIA;SAN PEDRO;565
ANTIOQUIA HOSPITAL SANTA MARGARITA COPACABANA;20521238.0;890980949;TERRITORIAL;ANTIOQUIA;COPACABANA;566
ANTIOQUIA HOSPITAL SEÑORA GUADALUPE GUADALUPE;205315017.0;890981690;TERRITORIAL;ANTIOQUIA;GUADALUPE;567
S HOSPITAL SEÑORA GUADALUPE;704196203.0;890981690;TERRITORIAL;ANTIOQUIA;GUADALUPE;567
ANTIOQUIA HOSPITAL SEÑORA PERPETUO SOCORRO;20523415.0;890984670;TERRITORIAL;ANTIOQUIA;DABEIBA;568
ANTIOQUIA INSTITUCION EDUCATIVA REPUBLICA URUGUAY MEDELLIN;205001199.0;811018101;TERRITORIAL;ANTIOQUIA;MEDELLIN;569
ANTIOQUIA HOSPITAL SUR GABRIEL JARAMILLO PIEDRAHITA ITAGÜI;205360017.0;811017810;TERRITORIAL;ANTIOQUIA;ITAGÜI;569
INSTITUCION EDUCATIVA REPUBLICA URUGUAY;718539018.0;811018101;TERRITORIAL;ANTIOQUIA;MEDELLIN;569
BOLIVAR EMPRESA SERVICIOS PUBLICOS MAGANGUE;213430032.0;800065435;TERRITORIAL;BOLIVAR;MAGANGUE;570
ANTIOQUIA HOSPITAL TOBIAS PUERTA URAMITA;205842017.0;800065395;TERRITORIAL;ANTIOQUIA;URAMITA;570
ANTIOQUIA HOSPITAL VENANCIO DIAZ DIAZ SABANETA MEDELLIN;205631022.0;800123106;TERRITORIAL;ANTIOQUIA;MEDELLIN;571
BOYACA INSTITUCION EDUCATIVA TECNICO COMERCIAL JENESANO;215367018.0;800125306;TERRITORIAL;BOYACA;JENESANO;571
ANTIOQUIA I CONCEJO MUNICIPAL PORVENIR RIONEGRO;205615032.0;811018192;TERRITORIAL;ANTIOQUIA;RIONEGRO;572
ANTIOQUIA INSTITUCION EDUCATIVA JOSEFINA MUÑOZ GONZALEZ RIONEGRO;205615028.0;811018193;TERRITORIAL;ANTIOQUIA;RIONEGRO;572
ANTIOQUIA INSTITUCION EDUCATIVA MARIA MONTESSORI MEDELLIN;205001115.0;811018519;TERRITORIAL;ANTIOQUIA;MEDELLIN;572
ANTIOQUIA INSTITUCION EDUCATIVA RAMON MUNERA LOPERA MEDELLIN;205001157.0;811018169;TERRITORIAL;ANTIOQUIA;MEDELLIN;572
INSTITUCION EDUCATIVA CAMPESTRE NUEVO HORIZONTE;719605115.0;811018194;TERRITORIAL;ANTIOQUIA;CARMEN VIBORAL;572
ANTIOQUIA INSTITUCION EDUCATIVA MONSEÑOR FRANCISCO CRISTOBAL TORO;205001281.0;811020786;TERRITORIAL;ANTIOQUIA;MEDELLIN;573
ANTIOQUIA I MOSQUITA RIONEGRO;205615036.0;811020736;TERRITORIAL;ANTIOQUIA;RIONEGRO;573
ANTIOQUIA IE ANTONIO DONADO CAMACHO RIONEGRO;205615035.0;8111020415;TERRITORIAL;ANTIOQUIA;RIONEGRO;574
ANTIOQUIA IE BELLO HORIZONTE MEDELLIN;205001087.0;811040303;TERRITORIAL;ANTIOQUIA;MEDELLIN;575
INSTITUCION EDUCATIVA JOSE MARIA VILLA;704924026.0;811040340;NACIONAL;ANTIOQUIA;SONSON;575
ANTIOQUIA IE ESCUELA NORMAL SUPERIOR MARIA RIONEGRO;205615039.0;811015684;TERRITORIAL;ANTIOQUIA;RIONEGRO;576
ANTIOQUIA INSTITUCION EDUCATIVA SANTA ROSA LIMA MEDELLIN;205001125.0;811016864;TERRITORIAL;ANTIOQUIA;MEDELLIN;576
ANTIOQUIA INSTITUCION EDUCATIVA SEBASTIAN BELALCAZAR MEDELLIN;205001275.0;811018564;TERRITORIAL;ANTIOQUIA;MEDELLIN;576
ANTIOQUIA IE FONTIDUEÑO JAIME ARANGO ROJAS BELLO;205088018.0;811039481;TERRITORIAL;ANTIOQUIA;BELLO;577
ANTIOQUIA INSTITUCION EDUCATIVA ALFONSO UPEGUI OROZCO MEDELLIN;205001044.0;811035941;TERRITORIAL;ANTIOQUIA;MEDELLIN;577
ANTIOQUIA INSTITUCION EDUCATIVA ALFREDO COCK ARANGO MEDELLIN;205001132.0;811039431;TERRITORIAL;ANTIOQUIA;MEDELLIN;577
INSTITUCION EDUCATIVA FONTIDUEÑO JAIME ARANGO ROJAS;718697113.0;811039481;TERRITORIAL;ANTIOQUIA;BELLO;577
INSTITUCION EDUCATIVA MAESTRO ARENAS BETANCUR;718408578.0;811040136;TERRITORIAL;ANTIOQUIA;MEDELLIN;578
ANTIOQUIA INSTITUCION EDUCATIVA ANTONIO RICAURTE MEDELLIN;205001053.0;811040138;TERRITORIAL;ANTIOQUIA;MEDELLIN;578
ANTIOQUIA IE JOAQUIN VALLEJO ARBELAEZ MEDELLIN;205001184.0;811040137;TERRITORIAL;ANTIOQUIA;MEDELLIN;578
ANTIOQUIA INSTITUCION EDUCATIVA MAESTRO ARENAS BETANCUR MEDELLIN;205001107.0;811040136;TERRITORIAL;ANTIOQUIA;MEDELLIN;578
ANTIOQUIA IE MATER DEI MEDELLIN;205001068.0;811039065;TERRITORIAL;ANTIOQUIA;MEDELLIN;579
ANTIOQUIA INSTITUCION EDUCATIVA ASIA IGNACIANA MEDELLIN;105001016.0;811019065;TERRITORIAL;ANTIOQUIA;MEDELLIN;579
ANTIOQUIA IE TRICENTENARIO MEDELLIN;205001070.0;811020170;TERRITORIAL;ANTIOQUIA;MEDELLIN;580
ANTIOQUIA INDER ENVIGADO INSTITUTO DEPORTES RECREACION APROVECHAMIENTO TIEMPO LIBRE;205266437.0;811016337;TERRITORIAL;ANTIOQUIA;ENVIGADO;581
ANTIOQUIA INSTITUCION EDUCATIVA MONSEÑOR VICTOR IEDEMANN MEDELLIN;205001080.0;811013378;TERRITORIAL;ANTIOQUIA;MEDELLIN;581
MUNICIPIO ENVIGADO;706490067.0;811016337;TERRITORIAL;ANTIOQUIA;ENVIGADO;581
BOYACA INSTITUCION EDUCATIVA SIMON BOLIVAR SORACA;215764014.0;800011665;TERRITORIAL;BOYACA;SORACA;582
INSTITUTO DEPORTES RECREACION APROVECHAMIENTO TIEMPO LIBRE INDER GIRARDOTA;705274124.0;800019166;TERRITORIAL;BOGOTA D.C .;BOGOTA D.C .;582
ANTIOQUIA INDER GIRARDOTA INSTITUTO DEPORTES RECREACION APROVECHAMIENTO TIEMPO LIBRE;205308014.0;800019166;TERRITORIAL;ANTIOQUIA;GIRARDOTA;582
ANTIOQUIA INDUSTRIAS CARNICAS ORIENTE SA RIONEGRO;205615033.0;900.014.646;TERRITORIAL;ANTIOQUIA;RIONEGRO;583
ANTIOQUIA INSTITUCION EDUCATIVA ABRAHAM REYES BELLO;205088030.0;811019347;TERRITORIAL;ANTIOQUIA;BELLO;584
ANTIOQUIA INSTITUCION EDUCATIVA JORGE ROBLEDO MEDELLIN;105001018.0;811019634;NACIONAL;ANTIOQUIA;MEDELLIN;584
ANTIOQUIA INSTITUCION EDUCATIVA ADELAIDA CORREA ESTRADA;205631014.0;811019757;TERRITORIAL;ANTIOQUIA;SABANETA;585
ANTIOQUIA INSTITUCION EDUCATIVA CIUDAD ITAGÜI ITAGÜI;205154742.0;811019778;TERRITORIAL;ANTIOQUIA;ITAGÜI;585
ANTIOQUIA INSTITUCION EDUCATIVA MAESTRO PEDRO NEL GOMEZ MEDELLIN;205001156.0;811019727;TERRITORIAL;ANTIOQUIA;MEDELLIN;585
INSTITUCION EDUCATIVA RURAL HECTOR HIGINIO BEDOYA VARGAS;717687115.0;811019775;TERRITORIAL;ANTIOQUIA;HELICONIA;585
ANTIOQUIA INSTITUCION EDUCATIVA ALBERTO DIAZ MUÑOZ BELLO;205088049.0;811008893;TERRITORIAL;ANTIOQUIA;BELLO;586
ANTIOQUIA INSTITUCION EDUCATIVA ALBERTO LEBRUN MUNERA BELLO;205088024.0;811040341;TERRITORIAL;ANTIOQUIA;BELLO;587
ANTIOQUIA INSTITUCION EDUCATIVA SAN JOSE CUCHILLAS RIONEGRO;205615027.0;811018709;TERRITORIAL;ANTIOQUIA;RIONEGRO;588
ANTIOQUIA INSTITUCION EDUCATIVA ALCALDIA MEDELLIN;2500148.0;811018049;TERRITORIAL;ANTIOQUIA;MEDELLIN;588
ANTIOQUIA INSTITUCION EDUCATIVA ALFONSO LOPEZ MEDELLIN;205001097.0;811040184;TERRITORIAL;ANTIOQUIA;MEDELLIN;589
ANTIOQUIA INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO MEDELLIN;205001180.0;811017293;TERRITORIAL;ANTIOQUIA;MEDELLIN;590
ANTIOQUIA INSTITUCION EDUCATIVA CARLOS PEREZ MEJIA BELLO;205088046.0;811017493;TERRITORIAL;ANTIOQUIA;BELLO;590
ANTIOQUIA INSTITUCION EDUCATIVA ALFONSO MORA NARANJO MEDELLIN;205001088.0;811017266;TERRITORIAL;ANTIOQUIA;MEDELLIN;591
ANTIOQUIA INSTITUCION EDUCATIVA ASAMBLEA DEPARTAMENTAL MEDELLIN;205001137.0;811017265;TERRITORIAL;ANTIOQUIA;MEDELLIN;591
ANTIOQUIA INSTITUCION EDUCATIVA ALTAVISTA MEDELLIN;205001272.0;901050221;TERRITORIAL;ANTIOQUIA;MEDELLIN;592
ANTIOQUIA INSTITUCION EDUCATIVA ALVARO MARIN VELASCO MEDELLIN;205001076.0;811040079;TERRITORIAL;ANTIOQUIA;MEDELLIN;593
ANTIOQUIA INSTITUCION EDUCATIVA ALVERNIA MEDELLIN;205001265.0;811027248;TERRITORIAL;ANTIOQUIA;MEDELLIN;594
ANTIOQUIA INSTITUCION EDUCATIVA PABLO NERUDA MEDELLIN;205001128.0;811029728;TERRITORIAL;ANTIOQUIA;MEDELLIN;594
ANTIOQUIA INSTITUCION EDUCATIVA AMERICA MEDELLIN;205001159.0;811018599;TERRITORIAL;ANTIOQUIA;MEDELLIN;595
ANTIOQUIA INSTITUCION EDUCATIVA NIEVES MEDELLIN;205001211.0;811019899;TERRITORIAL;ANTIOQUIA;MEDELLIN;595
ANTIOQUIA INSTITUCION EDUCATIVA ANA CASTRILLON MEDELLIN;205001205.0;890983782;TERRITORIAL;ANTIOQUIA;MEDELLIN;596
ANTIOQUIA PERSONERIA MUNICIPIO ANZA;2504414.0;890983824;TERRITORIAL;ANTIOQUIA;ANZA;596
ANTIOQUIA INSTITUCION EDUCATIVA ANA GOMEZ SIERRA;205615023.0;811019301;TERRITORIAL;ANTIOQUIA;RIONEGRO;597
ANTIOQUIA INSTITUCION EDUCATIVA FE ALEGRIA GRANIZAL MEDELLIN;205001035.0;811019071;TERRITORIAL;ANTIOQUIA;MEDELLIN;597
ANTIOQUIA INSTITUCION EDUCATIVA SANTA BARBARA RIONEGRO;205615026.0;811019301;TERRITORIAL;ANTIOQUIA;RIONEGRO;597
ANTIOQUIA INSTITUCION EDUCATIVA LOMA LINDA ITAGÜI;205154740.0;811018376;TERRITORIAL;ANTIOQUIA;ITAGÜI;598
ANTIOQUIA INSTITUCION EDUCATIVA ANDRES BELLO BELLO;205088031.0;811013756;TERRITORIAL;ANTIOQUIA;BELLO;598
ANTIOQUIA INSTITUCION EDUCATIVA MANUEL URIBE ANGEL MUA ENVIGADO;205266025.0;811017376;TERRITORIAL;ANTIOQUIA;ENVIGADO;598
ANTIOQUIA INSTITUCION EDUCATIVA ANTONIO DERKA SANTO DOMINGO MEDELLIN;205001032.0;900229084;TERRITORIAL;ANTIOQUIA;MEDELLIN;599
CALDAS INSTITUCION EDUCATIVA ESTAMBUL MANIZALES;217001793.0;900229008;TERRITORIAL;CALDAS;MANIZALES;599
ANTIOQUIA INSTITUCION EDUCATIVA OCTAVIO CALDERON MEJIA MEDELLIN;205001133.0;811022003;TERRITORIAL;ANTIOQUIA;MEDELLIN;600
ANTIOQUIA INSTITUCION EDUCATIVA ANTONIO JOSE SUCRE ITAGÜI;205154743.0;811022032;TERRITORIAL;ANTIOQUIA;ITAGÜI;600
ANTIOQUIA INSTITUCION EDUCATIVA ARZOBISPO TULIO BOTERO SALAZAR MEDELLIN;205001170.0;811018664;TERRITORIAL;ANTIOQUIA;MEDELLIN;601
ANTIOQUIA INSTITUCION EDUCATIVA CAMPO VALDES MEDELLIN;205001209.0;811018764;TERRITORIAL;ANTIOQUIA;MEDELLIN;601
ANTIOQUIA INSTITUCION EDUCATIVA ASUNCION MEDELLIN;205001223.0;900704752;TERRITORIAL;ANTIOQUIA;MEDELLIN;602
ANTIOQUIA INSTITUCION EDUCATIVA ATANASIO GIRARDOT BELLO;205088029.0;811010025;TERRITORIAL;ANTIOQUIA;BELLO;603
ANTIOQUIA INSTITUCION EDUCATIVA GUADALUPE MEDELLIN;205001150.0;811021005;TERRITORIAL;ANTIOQUIA;MEDELLIN;603
INPEC CEJA;702000100.0;811010105;NACIONAL;DEFINIDO;DEFINIDO;603
ANTIOQUIA INSTITUCION EDUCATIVA AURES MEDELLIN;205001041.0;900218633;TERRITORIAL;ANTIOQUIA;MEDELLIN;604
HUILA INSTITUCION EDUCATIVA GALLEGO PLATA;241396024.0;900021833;TERRITORIAL;HUILA;PLATA;604
ANTIOQUIA INSTITUCION EDUCATIVA LUCRECIO JARAMILLO VELEZ MEDELLIN;205001161.0;811039270;TERRITORIAL;ANTIOQUIA;MEDELLIN;605
